AÑO,MES,MUNICIPIO,ESTRATO,No. SUSCRIPTORES ACUEDUCTO,CONSUMO M3 ACUEDUCTO,PROMEDIO CONSUMO ACUEDUCTO,MES_NUM
2022,ENERO,Viterbo,1,974,14336,14.72,1
2022,ENERO,Viterbo,2,1304,17369,13.32,1
2022,ENERO,Viterbo,4,320,7385,23.08,1
2022,ENERO,Viterbo,5,8,98,12.25,1
2022,FEBRERO,Aguadas,1,1174,10152,8.65,2
2022,FEBRERO,Aguadas,2,2401,20484,8.53,2
2022,FEBRERO,Aguadas,4,18,127,7.06,2
2022,FEBRERO,Aguadas,5,1,5,5.0,2
2022,FEBRERO,Aguadas,6,2,687,343.5,2
2022,FEBRERO,Anserma,1,1486,14973,10.08,2
2022,FEBRERO,Anserma,2,1944,17941,9.23,2
2022,FEBRERO,Anserma,3,3183,28553,8.97,2
2022,FEBRERO,Anserma,4,271,2369,8.74,2
2022,FEBRERO,Anserma,5,3,67,22.33,2
2022,FEBRERO,Arauca,1,780,8032,10.3,2
2022,FEBRERO,Arauca,2,713,8464,11.87,2
2022,FEBRERO,Arauca,3,29,308,10.62,2
2022,FEBRERO,Arauca,5,1,175,175.0,2
2022,FEBRERO,Arma,1,48,461,9.6,2
2022,FEBRERO,Arma,2,368,3228,8.77,2
2022,FEBRERO,Arma,3,34,359,10.56,2
2022,FEBRERO,Belalcazar,1,594,5505,9.27,2
2022,FEBRERO,Belalcazar,3,391,3383,8.65,2
2022,FEBRERO,Belalcazar,4,9,178,19.78,2
2022,FEBRERO,Belalcazar,5,1,1,1.0,2
2022,FEBRERO,Chinchina,1,2056,29397,14.3,2
2022,FEBRERO,Chinchina,2,5211,70679,13.56,2
2022,FEBRERO,Chinchina,3,3662,51257,14.0,2
2022,FEBRERO,Chinchina,4,1866,21251,11.39,2
2022,FEBRERO,Chinchina,5,362,5435,15.01,2
2022,FEBRERO,Filadelfia,1,267,2141,8.02,2
2022,FEBRERO,Filadelfia,2,678,5229,7.71,2
2022,FEBRERO,Filadelfia,3,529,3985,7.53,2
2022,FEBRERO,Guarinocito,1,201,3545,17.64,2
2022,FEBRERO,Guarinocito,2,571,8764,15.35,2
2022,FEBRERO,Guarinocito,3,16,738,46.13,2
2022,FEBRERO,Guarinocito,4,3,71,23.67,2
2022,FEBRERO,Kilometro 41,1,167,1885,11.29,2
2022,FEBRERO,Kilometro 41,2,331,3332,10.07,2
2022,FEBRERO,Kilometro 41,3,62,835,13.47,2
2022,FEBRERO,Kilometro 41,4,16,501,31.31,2
2022,FEBRERO,Kilometro 41,5,42,246,5.86,2
2022,FEBRERO,Kilometro 41,6,2,16,8.0,2
2022,FEBRERO,La Dorada,1,4882,93522,19.16,2
2022,FEBRERO,La Dorada,2,9437,131348,13.92,2
2022,FEBRERO,La Dorada,3,4647,76449,16.45,2
2022,FEBRERO,La Dorada,4,401,17394,43.38,2
2022,FEBRERO,La Dorada,5,79,3439,43.53,2
2022,FEBRERO,La Dorada,6,20,498,24.9,2
2022,FEBRERO,Manzanares,1,379,2529,6.67,2
2022,FEBRERO,Manzanares,2,1519,10416,6.86,2
2022,FEBRERO,Manzanares,3,576,4398,7.64,2
2022,FEBRERO,Manzanares,4,14,99,7.07,2
2022,FEBRERO,Marmato,1,297,5926,19.95,2
2022,FEBRERO,Marmato,2,757,14357,18.97,2
2022,FEBRERO,Marmato,3,11,157,14.27,2
2022,FEBRERO,Marmato,4,1,1,1.0,2
2022,FEBRERO,Marquetalia,1,826,6486,7.85,2
2022,FEBRERO,Marquetalia,3,594,5323,8.96,2
2022,FEBRERO,Marquetalia,4,8,76,9.5,2
2022,FEBRERO,Marulanda,1,89,394,4.43,2
2022,FEBRERO,Marulanda,2,229,1149,5.02,2
2022,FEBRERO,Marulanda,3,25,117,4.68,2
2022,FEBRERO,Neira,2,1371,13242,9.66,2
2022,FEBRERO,Neira,3,2065,20328,9.84,2
2022,FEBRERO,Neira,4,21,103,4.9,2
2022,FEBRERO,Neira,6,1,21,21.0,2
2022,FEBRERO,Palestina,1,632,5761,9.12,2
2022,FEBRERO,Palestina,2,838,7983,9.53,2
2022,FEBRERO,Palestina,3,182,1945,10.69,2
2022,FEBRERO,Palestina,4,196,1847,9.42,2
2022,FEBRERO,Palestina,5,8,159,19.88,2
2022,FEBRERO,Riosucio,1,725,6645,9.17,2
2022,FEBRERO,Riosucio,2,2196,20405,9.29,2
2022,FEBRERO,Riosucio,3,2846,25477,8.95,2
2022,FEBRERO,Riosucio,4,3,16,5.33,2
2022,FEBRERO,Risaralda,1,494,4386,8.88,2
2022,FEBRERO,Risaralda,2,1138,8666,7.62,2
2022,FEBRERO,Risaralda,3,263,1932,7.35,2
2022,FEBRERO,Risaralda,4,45,413,9.18,2
2022,FEBRERO,Risaralda,5,154,851,5.53,2
2022,FEBRERO,Risaralda,6,1,3,3.0,2
2022,FEBRERO,Salamina,1,979,7994,8.17,2
2022,FEBRERO,Salamina,2,1654,13087,7.91,2
2022,FEBRERO,Salamina,3,776,6721,8.66,2
2022,FEBRERO,Salamina,4,19,256,13.47,2
2022,FEBRERO,Samana,1,664,5136,7.73,2
2022,FEBRERO,Samana,2,1029,7932,7.71,2
2022,FEBRERO,Samana,3,485,3948,8.14,2
2022,FEBRERO,San Jose,1,220,2333,10.6,2
2022,FEBRERO,San Jose,2,421,3579,8.5,2
2022,FEBRERO,San Jose,3,29,118,4.07,2
2022,FEBRERO,Supia,1,81,1519,18.75,2
2022,FEBRERO,Supia,2,2734,37461,13.7,2
2022,FEBRERO,Supia,3,2032,27697,13.63,2
2022,FEBRERO,Supia,4,15,381,25.4,2
2022,FEBRERO,Supia,6,7,169,24.14,2
2022,FEBRERO,Victoria,1,642,5295,8.25,2
2022,FEBRERO,Victoria,3,251,2361,9.41,2
2022,FEBRERO,Victoria,5,1,53,53.0,2
2022,FEBRERO,Viterbo,1,976,12494,12.8,2
2022,FEBRERO,Viterbo,2,1305,16382,12.55,2
2022,FEBRERO,Viterbo,3,1283,15852,12.36,2
2022,FEBRERO,Viterbo,4,321,5778,18.0,2
2022,FEBRERO,Viterbo,5,8,69,8.63,2
2022,MARZO,Aguadas,2,2418,21576,8.92,3
2022,MARZO,Aguadas,3,480,4793,9.99,3
2022,MARZO,Aguadas,4,18,137,7.61,3
2022,MARZO,Aguadas,5,1,12,12.0,3
2022,MARZO,Aguadas,6,3,854,284.67,3
2022,MARZO,Anserma,2,1959,15669,8.0,3
2022,MARZO,Anserma,4,271,2012,7.42,3
2022,MARZO,Anserma,5,4,78,19.5,3
2022,MARZO,Arauca,1,805,7823,9.72,3
2022,MARZO,Arauca,2,721,8202,11.38,3
2022,MARZO,Arauca,3,29,330,11.38,3
2022,MARZO,Arauca,4,2,0,0.0,3
2022,MARZO,Arauca,5,5,6,1.2,3
2022,MARZO,Arauca,6,3,0,0.0,3
2022,MARZO,Arma,1,48,557,11.6,3
2022,MARZO,Arma,2,371,3045,8.21,3
2022,MARZO,Arma,3,34,536,15.76,3
2022,MARZO,Belalcazar,1,600,5508,9.18,3
2022,MARZO,Belalcazar,3,391,3425,8.76,3
2022,MARZO,Belalcazar,4,9,176,19.56,3
2022,MARZO,Belalcazar,5,1,0,0.0,3
2022,MARZO,Chinchina,1,2074,23659,11.41,3
2022,MARZO,Chinchina,2,5237,61844,11.81,3
2022,MARZO,Chinchina,3,3678,44205,12.02,3
2022,MARZO,Chinchina,4,1875,20383,10.87,3
2022,MARZO,Chinchina,5,364,4289,11.78,3
2022,MARZO,Filadelfia,1,271,1914,7.06,3
2022,MARZO,Filadelfia,2,684,5015,7.33,3
2022,MARZO,Filadelfia,3,532,3703,6.96,3
2022,MARZO,Guarinocito,1,206,3372,16.37,3
2022,MARZO,Guarinocito,3,16,522,32.63,3
2022,MARZO,Guarinocito,4,3,55,18.33,3
2022,MARZO,Kilometro 41,2,335,2983,8.9,3
2022,MARZO,Kilometro 41,3,62,525,8.47,3
2022,MARZO,Kilometro 41,4,18,430,23.89,3
2022,MARZO,Kilometro 41,5,42,181,4.31,3
2022,MARZO,Kilometro 41,6,2,13,6.5,3
2022,MARZO,La Dorada,1,4993,86848,17.39,3
2022,MARZO,La Dorada,2,9518,121559,12.77,3
2022,MARZO,La Dorada,3,4677,71661,15.32,3
2022,MARZO,La Dorada,4,405,15297,37.77,3
2022,MARZO,La Dorada,5,80,2953,36.91,3
2022,MARZO,La Dorada,6,20,458,22.9,3
2022,MARZO,Manzanares,2,1524,10679,7.01,3
2022,MARZO,Manzanares,3,576,4368,7.58,3
2022,MARZO,Manzanares,4,14,100,7.14,3
2022,MARZO,Marmato,1,303,5265,17.38,3
2022,MARZO,Marmato,2,766,12986,16.95,3
2022,MARZO,Marmato,3,12,150,12.5,3
2022,MARZO,Marmato,4,1,6,6.0,3
2022,MARZO,Marquetalia,1,831,6751,8.12,3
2022,MARZO,Marquetalia,2,775,7344,9.48,3
2022,MARZO,Marquetalia,3,597,5844,9.79,3
2022,MARZO,Marquetalia,4,8,76,9.5,3
2022,MARZO,Marulanda,1,91,408,4.48,3
2022,MARZO,Marulanda,2,232,1238,5.34,3
2022,MARZO,Marulanda,3,25,126,5.04,3
2022,MARZO,Neira,1,177,1755,9.92,3
2022,MARZO,Neira,2,1401,12677,9.05,3
2022,MARZO,Neira,3,2075,19593,9.44,3
2022,MARZO,Neira,4,21,92,4.38,3
2022,MARZO,Neira,6,1,24,24.0,3
2022,MARZO,Palestina,1,645,5535,8.58,3
2022,MARZO,Palestina,2,844,7542,8.94,3
2022,MARZO,Palestina,3,186,1832,9.85,3
2022,MARZO,Palestina,4,199,1434,7.21,3
2022,MARZO,Palestina,5,8,136,17.0,3
2022,MARZO,Riosucio,1,726,6493,8.94,3
2022,MARZO,Riosucio,2,2201,19371,8.8,3
2022,MARZO,Riosucio,3,2851,23874,8.37,3
2022,MARZO,Riosucio,4,3,16,5.33,3
2022,MARZO,Risaralda,1,501,4054,8.09,3
2022,MARZO,Risaralda,2,1148,8594,7.49,3
2022,MARZO,Risaralda,3,268,1934,7.22,3
2022,MARZO,Risaralda,4,45,375,8.33,3
2022,MARZO,Risaralda,5,156,916,5.87,3
2022,MARZO,Risaralda,6,1,4,4.0,3
2022,MARZO,Salamina,1,989,7542,7.63,3
2022,MARZO,Salamina,2,1658,12333,7.44,3
2022,MARZO,Salamina,3,778,6184,7.95,3
2022,MARZO,Salamina,4,19,232,12.21,3
2022,MARZO,Samana,1,667,4803,7.2,3
2022,MARZO,Samana,2,1036,7519,7.26,3
2022,MARZO,Samana,3,485,3983,8.21,3
2022,MARZO,San Jose,1,223,2078,9.32,3
2022,MARZO,San Jose,2,421,3339,7.93,3
2022,MARZO,San Jose,3,29,124,4.28,3
2022,MARZO,Supia,1,82,1188,14.49,3
2022,MARZO,Supia,2,2745,30472,11.1,3
2022,MARZO,Supia,4,15,292,19.47,3
2022,MARZO,Supia,6,7,163,23.29,3
2022,MARZO,Victoria,1,653,5361,8.21,3
2022,MARZO,Victoria,2,682,5755,8.44,3
2022,MARZO,Victoria,3,251,2325,9.26,3
2022,MARZO,Victoria,5,1,39,39.0,3
2022,MARZO,Viterbo,1,979,12722,12.99,3
2022,MARZO,Viterbo,2,1312,16417,12.51,3
2022,MARZO,Viterbo,3,1291,15663,12.13,3
2022,MARZO,Viterbo,5,8,71,8.88,3
2022,ABRIL,Aguadas,1,1195,10139,8.48,4
2022,ABRIL,Aguadas,3,464,4161,8.97,4
2022,ABRIL,Aguadas,4,17,127,7.47,4
2022,ABRIL,Aguadas,5,1,4,4.0,4
2022,ABRIL,Aguadas,6,2,6,3.0,4
2022,ABRIL,Anserma,1,1499,12678,8.46,4
2022,ABRIL,Anserma,2,1966,15385,7.83,4
2022,ABRIL,Anserma,4,271,1958,7.23,4
2022,ABRIL,Anserma,5,4,67,16.75,4
2022,ABRIL,Arauca,1,805,8306,10.32,4
2022,ABRIL,Arauca,3,29,365,12.59,4
2022,ABRIL,Arauca,4,2,0,0.0,4
2022,ABRIL,Arauca,5,2,12,6.0,4
2022,ABRIL,Arauca,6,3,0,0.0,4
2022,ABRIL,Arma,1,48,524,10.92,4
2022,ABRIL,Arma,2,371,3188,8.59,4
2022,ABRIL,Arma,3,34,420,12.35,4
2022,ABRIL,Belalcazar,1,603,5906,9.79,4
2022,ABRIL,Belalcazar,2,812,7908,9.74,4
2022,ABRIL,Belalcazar,3,391,3705,9.48,4
2022,ABRIL,Belalcazar,4,9,131,14.56,4
2022,ABRIL,Belalcazar,5,1,0,0.0,4
2022,ABRIL,Chinchina,1,2077,26295,12.66,4
2022,ABRIL,Chinchina,2,5244,67103,12.8,4
2022,ABRIL,Chinchina,3,3684,48033,13.04,4
2022,ABRIL,Chinchina,4,1873,21206,11.32,4
2022,ABRIL,Filadelfia,1,271,1984,7.32,4
2022,ABRIL,Filadelfia,2,686,5148,7.5,4
2022,ABRIL,Filadelfia,3,534,4109,7.69,4
2022,ABRIL,Guarinocito,1,206,3757,18.24,4
2022,ABRIL,Guarinocito,2,577,9147,15.85,4
2022,ABRIL,Guarinocito,3,16,633,39.56,4
2022,ABRIL,Guarinocito,4,3,43,14.33,4
2022,ABRIL,Kilometro 41,2,335,3096,9.24,4
2022,ABRIL,Kilometro 41,3,63,583,9.25,4
2022,ABRIL,Kilometro 41,4,18,397,22.06,4
2022,ABRIL,Kilometro 41,5,42,163,3.88,4
2022,ABRIL,Kilometro 41,6,2,15,7.5,4
2022,ABRIL,La Dorada,1,5004,84305,16.85,4
2022,ABRIL,La Dorada,2,9517,122255,12.85,4
2022,ABRIL,La Dorada,4,405,16043,39.61,4
2022,ABRIL,La Dorada,5,81,3048,37.63,4
2022,ABRIL,La Dorada,6,20,590,29.5,4
2022,ABRIL,Manzanares,1,386,2754,7.13,4
2022,ABRIL,Manzanares,2,1527,10832,7.09,4
2022,ABRIL,Manzanares,3,582,4537,7.8,4
2022,ABRIL,Manzanares,4,14,112,8.0,4
2022,ABRIL,Marmato,1,306,5849,19.11,4
2022,ABRIL,Marmato,2,767,13544,17.66,4
2022,ABRIL,Marmato,3,12,159,13.25,4
2022,ABRIL,Marmato,4,1,7,7.0,4
2022,ABRIL,Marquetalia,1,834,6338,7.6,4
2022,ABRIL,Marquetalia,2,776,6784,8.74,4
2022,ABRIL,Marquetalia,3,603,5349,8.87,4
2022,ABRIL,Marquetalia,4,8,70,8.75,4
2022,ABRIL,Marulanda,1,91,337,3.7,4
2022,ABRIL,Marulanda,2,232,1183,5.1,4
2022,ABRIL,Marulanda,3,25,117,4.68,4
2022,ABRIL,Neira,1,178,1932,10.85,4
2023,ABRIL,Supia,4,11,297,27.0,4
2022,ABRIL,Neira,2,1403,13631,9.72,4
2022,ABRIL,Neira,3,2076,20736,9.99,4
2022,ABRIL,Neira,4,21,105,5.0,4
2022,ABRIL,Neira,6,1,13,13.0,4
2022,ABRIL,Palestina,1,645,5641,8.75,4
2022,ABRIL,Palestina,2,843,7888,9.36,4
2022,ABRIL,Palestina,3,186,2069,11.12,4
2022,ABRIL,Palestina,4,198,1999,10.1,4
2022,ABRIL,Palestina,5,8,143,17.88,4
2022,ABRIL,Riosucio,1,726,7503,10.33,4
2022,ABRIL,Riosucio,3,2861,27377,9.57,4
2022,ABRIL,Riosucio,4,3,20,6.67,4
2022,ABRIL,Risaralda,1,506,4038,7.98,4
2022,ABRIL,Risaralda,3,267,1813,6.79,4
2022,ABRIL,Risaralda,4,45,439,9.76,4
2022,ABRIL,Risaralda,6,1,6,6.0,4
2022,ABRIL,Salamina,1,992,8366,8.43,4
2022,ABRIL,Salamina,2,1659,13503,8.14,4
2022,ABRIL,Salamina,3,779,6606,8.48,4
2022,ABRIL,Salamina,4,19,276,14.53,4
2022,ABRIL,Samana,2,1037,7857,7.58,4
2022,ABRIL,Samana,3,505,4182,8.28,4
2022,ABRIL,San Jose,1,220,2103,9.56,4
2022,ABRIL,San Jose,2,419,3365,8.03,4
2022,ABRIL,San Jose,3,29,102,3.52,4
2022,ABRIL,Supia,1,82,1419,17.3,4
2022,ABRIL,Supia,2,2729,33256,12.19,4
2022,ABRIL,Supia,3,2036,25598,12.57,4
2022,ABRIL,Supia,4,15,320,21.33,4
2022,ABRIL,Supia,6,7,177,25.29,4
2022,ABRIL,Victoria,1,741,6249,8.43,4
2022,ABRIL,Victoria,2,601,5486,9.13,4
2022,ABRIL,Victoria,3,250,2511,10.04,4
2022,ABRIL,Victoria,5,1,44,44.0,4
2022,ABRIL,Viterbo,1,979,13544,13.83,4
2022,ABRIL,Viterbo,2,1314,17239,13.12,4
2022,ABRIL,Viterbo,3,1293,16882,13.06,4
2022,ABRIL,Viterbo,4,323,5354,16.58,4
2022,ABRIL,Viterbo,5,8,102,12.75,4
2022,MAYO,Aguadas,1,1201,10446,8.7,5
2022,MAYO,Aguadas,2,2526,22211,8.79,5
2022,MAYO,Aguadas,3,466,4448,9.55,5
2022,MAYO,Aguadas,4,17,136,8.0,5
2022,MAYO,Aguadas,5,1,5,5.0,5
2022,MAYO,Aguadas,6,2,805,402.5,5
2022,MAYO,Anserma,1,1502,13902,9.26,5
2022,MAYO,Anserma,2,1968,16137,8.2,5
2022,MAYO,Anserma,5,4,61,15.25,5
2022,MAYO,Arauca,1,806,505,0.63,5
2022,MAYO,Arauca,2,717,3357,4.68,5
2022,MAYO,Arauca,3,30,358,11.93,5
2022,MAYO,Arauca,5,1,0,0.0,5
2022,MAYO,Arma,1,47,5737,122.06,5
2022,MAYO,Arma,2,372,7751,20.84,5
2022,MAYO,Arma,3,33,3379,102.39,5
2022,MAYO,Belalcazar,1,601,26079,43.39,5
2022,MAYO,Belalcazar,2,807,65133,80.71,5
2022,MAYO,Belalcazar,3,381,46991,123.34,5
2022,MAYO,Chinchina,1,2071,2081,1.0,5
2022,MAYO,Chinchina,2,5252,5025,0.96,5
2022,MAYO,Chinchina,3,3703,4126,1.11,5
2022,MAYO,Chinchina,4,1871,0,0.0,5
2022,MAYO,Chinchina,5,365,0,0.0,5
2022,MAYO,Filadelfia,1,270,3606,13.36,5
2022,MAYO,Filadelfia,3,533,699,1.31,5
2022,MAYO,Guarinocito,1,206,1955,9.49,5
2022,MAYO,Guarinocito,2,578,3521,6.09,5
2022,MAYO,Guarinocito,3,16,708,44.25,5
2022,MAYO,Guarinocito,4,3,398,132.67,5
2022,MAYO,Kilometro 41,1,170,84486,496.98,5
2022,MAYO,Kilometro 41,2,334,122157,365.74,5
2022,MAYO,Kilometro 41,4,18,8267,459.28,5
2022,MAYO,Kilometro 41,5,42,2936,69.9,5
2022,MAYO,Kilometro 41,6,2,413,206.5,5
2022,MAYO,La Dorada,1,5005,2752,0.55,5
2022,MAYO,La Dorada,2,9532,11344,1.19,5
2022,MAYO,La Dorada,3,4696,4543,0.97,5
2022,MAYO,La Dorada,4,406,122,0.3,5
2022,MAYO,La Dorada,5,84,0,0.0,5
2022,MAYO,La Dorada,6,20,0,0.0,5
2022,MAYO,Manzanares,1,386,5737,14.86,5
2022,MAYO,Manzanares,2,1534,14073,9.17,5
2022,MAYO,Manzanares,3,582,198,0.34,5
2022,MAYO,Manzanares,4,14,6,0.43,5
2022,MAYO,Marmato,1,308,5737,18.63,5
2022,MAYO,Marmato,2,767,14073,18.35,5
2022,MAYO,Marmato,3,12,198,16.5,5
2022,MAYO,Marmato,4,1,6,6.0,5
2022,MAYO,Marquetalia,1,835,6729,8.06,5
2022,MAYO,Marquetalia,2,778,6948,8.93,5
2022,MAYO,Marquetalia,3,604,5475,9.06,5
2022,MAYO,Marquetalia,4,8,77,9.63,5
2022,MAYO,Marulanda,1,91,355,3.9,5
2022,MAYO,Marulanda,2,232,1234,5.32,5
2022,MAYO,Marulanda,3,25,105,4.2,5
2022,MAYO,Neira,1,175,1756,10.03,5
2022,MAYO,Neira,2,1392,13239,9.51,5
2022,MAYO,Neira,3,2024,20174,9.97,5
2022,MAYO,Neira,4,21,196,9.33,5
2022,MAYO,Neira,6,1,13,13.0,5
2022,MAYO,Palestina,1,649,6119,9.43,5
2022,MAYO,Palestina,2,842,8158,9.69,5
2022,MAYO,Palestina,3,180,2021,11.23,5
2022,MAYO,Palestina,4,198,1711,8.64,5
2022,MAYO,Palestina,5,8,116,14.5,5
2022,MAYO,Riosucio,1,725,7405,10.21,5
2022,MAYO,Riosucio,2,2215,20913,9.44,5
2022,MAYO,Riosucio,3,2866,25562,8.92,5
2022,MAYO,Riosucio,4,3,17,5.67,5
2022,MAYO,Risaralda,1,506,3736,7.38,5
2022,MAYO,Risaralda,2,1137,7852,6.91,5
2022,MAYO,Risaralda,3,259,1503,5.8,5
2022,MAYO,Risaralda,4,44,350,7.95,5
2022,MAYO,Risaralda,5,156,595,3.81,5
2022,MAYO,Risaralda,6,1,23,23.0,5
2022,MAYO,Salamina,1,992,7668,7.73,5
2022,MAYO,Salamina,4,19,215,11.32,5
2022,MAYO,Samana,1,667,5244,7.86,5
2022,MAYO,Samana,2,1043,8384,8.04,5
2022,MAYO,Samana,3,504,4403,8.74,5
2022,MAYO,San Jose,1,221,2176,9.85,5
2022,MAYO,San Jose,2,420,3448,8.21,5
2022,MAYO,San Jose,3,29,91,3.14,5
2022,MAYO,Supia,1,82,1144,13.95,5
2022,MAYO,Supia,3,2014,23498,11.67,5
2022,MAYO,Supia,4,15,319,21.27,5
2022,MAYO,Supia,6,7,107,15.29,5
2022,MAYO,Victoria,1,742,5714,7.7,5
2022,MAYO,Victoria,2,600,5151,8.59,5
2022,MAYO,Victoria,3,249,2338,9.39,5
2022,MAYO,Victoria,5,1,34,34.0,5
2022,MAYO,Viterbo,1,979,13718,14.01,5
2022,MAYO,Viterbo,3,1295,17048,13.16,5
2022,MAYO,Viterbo,4,324,5777,17.83,5
2022,MAYO,Viterbo,5,8,75,9.38,5
2022,JUNIO,Aguadas,1,1201,10042,8.36,6
2022,JUNIO,Aguadas,2,2532,22344,8.82,6
2022,JUNIO,Aguadas,3,465,4453,9.58,6
2022,JUNIO,Aguadas,4,17,130,7.65,6
2022,JUNIO,Aguadas,5,1,1,1.0,6
2022,JUNIO,Aguadas,6,2,0,0.0,6
2022,JUNIO,Anserma,1,1504,13283,8.83,6
2022,JUNIO,Anserma,4,289,2106,7.29,6
2022,JUNIO,Anserma,5,4,62,15.5,6
2022,JUNIO,Arauca,1,807,8333,10.33,6
2022,JUNIO,Arauca,2,720,8378,11.64,6
2022,JUNIO,Arauca,3,30,368,12.27,6
2022,JUNIO,Arauca,5,1,34,34.0,6
2022,JUNIO,Arma,1,47,402,8.55,6
2022,JUNIO,Arma,2,375,2984,7.96,6
2022,JUNIO,Arma,3,33,388,11.76,6
2022,JUNIO,Belalcazar,1,604,5597,9.27,6
2022,JUNIO,Belalcazar,2,813,7687,9.46,6
2022,JUNIO,Belalcazar,3,383,3402,8.88,6
2022,JUNIO,Belalcazar,4,9,160,17.78,6
2022,JUNIO,Belalcazar,5,1,0,0.0,6
2022,JUNIO,Chinchina,1,2072,26846,12.96,6
2022,JUNIO,Chinchina,2,5254,68299,13.0,6
2022,JUNIO,Chinchina,3,3707,49088,13.24,6
2022,JUNIO,Chinchina,4,1872,22089,11.8,6
2022,JUNIO,Chinchina,5,365,4081,11.18,6
2022,JUNIO,Filadelfia,1,270,2066,7.65,6
2022,JUNIO,Filadelfia,2,688,5182,7.53,6
2022,JUNIO,Filadelfia,3,533,4212,7.9,6
2022,JUNIO,Guarinocito,1,207,3535,17.08,6
2022,JUNIO,Guarinocito,2,576,7985,13.86,6
2022,JUNIO,Guarinocito,3,16,553,34.56,6
2022,JUNIO,Guarinocito,4,3,36,12.0,6
2022,JUNIO,Kilometro 41,1,170,1904,11.2,6
2022,JUNIO,Kilometro 41,2,334,2998,8.98,6
2022,JUNIO,Kilometro 41,3,61,621,10.18,6
2022,JUNIO,Kilometro 41,4,19,323,17.0,6
2022,JUNIO,Kilometro 41,5,43,137,3.19,6
2022,JUNIO,Kilometro 41,6,2,26,13.0,6
2022,JUNIO,La Dorada,1,5018,86923,17.32,6
2022,JUNIO,La Dorada,2,9575,125004,13.06,6
2022,JUNIO,La Dorada,3,4712,73128,15.52,6
2022,JUNIO,La Dorada,4,405,8895,21.96,6
2022,JUNIO,La Dorada,5,84,2714,32.31,6
2022,JUNIO,La Dorada,6,20,407,20.35,6
2022,JUNIO,Manzanares,1,386,2679,6.94,6
2022,JUNIO,Manzanares,2,1544,11429,7.4,6
2022,JUNIO,Manzanares,3,593,4409,7.44,6
2022,JUNIO,Manzanares,4,14,110,7.86,6
2022,JUNIO,Marmato,1,308,5608,18.21,6
2022,JUNIO,Marmato,2,771,14135,18.33,6
2022,JUNIO,Marmato,3,12,145,12.08,6
2022,JUNIO,Marmato,4,1,4,4.0,6
2022,JUNIO,Marquetalia,1,840,6578,7.83,6
2022,JUNIO,Marquetalia,2,780,6834,8.76,6
2022,JUNIO,Marquetalia,3,607,5599,9.22,6
2022,JUNIO,Marquetalia,4,8,73,9.13,6
2022,JUNIO,Marulanda,1,91,395,4.34,6
2022,JUNIO,Marulanda,3,25,109,4.36,6
2022,JUNIO,Neira,1,174,1733,9.96,6
2022,JUNIO,Neira,2,1399,13378,9.56,6
2022,JUNIO,Neira,3,2002,20191,10.09,6
2022,JUNIO,Neira,4,21,103,4.9,6
2022,JUNIO,Neira,6,1,14,14.0,6
2022,JUNIO,Palestina,1,649,5718,8.81,6
2022,JUNIO,Palestina,2,847,7858,9.28,6
2022,JUNIO,Palestina,3,181,1891,10.45,6
2022,JUNIO,Palestina,4,201,1546,7.69,6
2022,JUNIO,Palestina,5,8,157,19.63,6
2022,JUNIO,Riosucio,1,725,6892,9.51,6
2022,JUNIO,Riosucio,2,2217,20111,9.07,6
2022,JUNIO,Riosucio,3,2872,24867,8.66,6
2022,JUNIO,Riosucio,4,3,16,5.33,6
2022,JUNIO,Risaralda,1,507,3944,7.78,6
2022,JUNIO,Risaralda,2,1141,8748,7.67,6
2022,JUNIO,Risaralda,3,257,1777,6.91,6
2022,JUNIO,Risaralda,4,44,387,8.8,6
2022,JUNIO,Risaralda,5,156,669,4.29,6
2022,JUNIO,Risaralda,6,1,9,9.0,6
2022,JUNIO,Salamina,1,995,7572,7.61,6
2022,JUNIO,Salamina,3,778,6284,8.08,6
2022,JUNIO,Salamina,4,19,215,11.32,6
2022,JUNIO,Samana,1,668,4999,7.48,6
2022,JUNIO,Samana,3,506,4262,8.42,6
2022,JUNIO,San Jose,1,221,2231,10.1,6
2022,JUNIO,San Jose,2,420,3518,8.38,6
2022,JUNIO,San Jose,3,29,108,3.72,6
2022,JUNIO,Supia,1,82,1282,15.63,6
2022,JUNIO,Supia,3,2018,24725,12.25,6
2022,JUNIO,Supia,4,15,267,17.8,6
2022,JUNIO,Supia,6,7,101,14.43,6
2022,JUNIO,Victoria,1,749,5531,7.38,6
2022,JUNIO,Victoria,2,600,4923,8.21,6
2022,JUNIO,Victoria,3,249,2236,8.98,6
2022,JUNIO,Victoria,5,1,42,42.0,6
2022,JUNIO,Viterbo,1,981,13041,13.29,6
2022,JUNIO,Viterbo,3,1293,15718,12.16,6
2022,JUNIO,Viterbo,4,324,4555,14.06,6
2022,JUNIO,Viterbo,5,8,72,9.0,6
2022,JULIO,Aguadas,1,1201,9881,8.23,7
2022,JULIO,Aguadas,2,2534,21499,8.48,7
2022,JULIO,Aguadas,3,468,4363,9.32,7
2022,JULIO,Aguadas,4,17,153,9.0,7
2022,JULIO,Aguadas,5,1,32,32.0,7
2022,JULIO,Aguadas,6,1,0,0.0,7
2022,JULIO,Anserma,1,1508,12787,8.48,7
2022,JULIO,Anserma,2,1976,15325,7.76,7
2022,JULIO,Anserma,3,3177,24163,7.61,7
2022,JULIO,Anserma,4,289,1891,6.54,7
2022,JULIO,Anserma,5,4,58,14.5,7
